year,day,month,time,measurable,tail_length,fork_length,mass,prey,prey_sex,prey_maturity,bite,digestion,band,yday,bridled
2007,27,7,0.8125,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,208,
2007,27,7,0.8125,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,208,
2007,27,7,0.8125,whole ,174,NA,21,capelin,female,spent,FA,fresh,NA,208,
2007,27,7,0.8125,whole ,160,NA,15.5,capelin,female,spent,FA,fresh,NA,208,
2007,27,7,0.8125,whole ,143,NA,15.5,capelin,female,gravid,FA,fresh,NA,208,
2007,27,7,0.8125,whole ,161,NA,19.4,capelin,female,gravid,FA,fresh,NA,208,
2007,27,7,0.8125,whole ,159,NA,15.5,capelin,female,spent,FA,snoutless,NA,208,
2007,27,7,0.8125,whole ,144,NA,9.5,capelin,female,gravid,BB,fresh,NA,208,
2007,27,7,0.8125,whole ,169,NA,16.3,capelin,female,gravid,FA,fresh,NA,208,
2007,27,7,0.8125,whole ,140,NA,12,capelin,female,gravid,NA,headless,NA,208,
2007,27,7,0.8125,whole ,125,NA,9,capelin,female,gravid,FA,fresh,NA,208,
2007,27,7,0.8125,whole ,135,NA,8,capelin,female,spent,BB,fresh,NA,208,
2007,27,7,0.8125,whole ,146,NA,11,capelin,female,spent,NA,snoutless,NA,208,
2007,27,7,0.8125,whole ,160,NA,15.5,capelin,female,spent,BB,snoutless,NA,208,
2007,27,7,0.8125,whole ,139,NA,10,capelin,female,spent,FA,fresh,NA,208,
2007,27,7,0.8125,whole ,137,NA,8,capelin,female,spent,FA,eyeless,NA,208,
2007,27,7,0.8125,whole ,155,NA,12.5,capelin,female,spent,BB,headless,NA,208,
2007,27,7,0.8125,whole ,149,NA,14.5,capelin,female,spent,BB,snoutless,NA,208,
2007,27,7,0.8125,whole ,145,NA,11.5,capelin,female,spent,FA,snoutless,NA,208,
2006,13,8,N/A,partial,NA,NA,NA,capelin,male,unknown,NA,NA,NA,224,
2006,13,8,N/A,partial,NA,NA,NA,capelin,female,immature,NA,NA,NA,224,
2006,13,8,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,224,
2006,12,8,N/A,whole ,141,NA,9.3,capelin,female,spent,FA,snoutless,NA,224,
2006,11,8,0.791666667,whole ,160,NA,12,capelin,female,spent,FA,fresh,NA,223,
2006,11,8,0.791666667,whole ,132,NA,7.3,capelin,female,spent,BB,snoutless,NA,223,
2006,11,8,0.791666667,whole ,138,NA,9.2,capelin,female,spent,BA,headless,NA,223,
2006,11,8,0.791666667,whole ,123,NA,5.5,capelin,female,immature,BB,fresh ,NA,223,
2006,11,8,0.791666667,whole ,147,NA,9.7,capelin,female,spent,BB,fresh ,NA,223,
2006,11,8,0.791666667,whole ,223,NA,24.5,sandlance,NA,NA,FA,fresh,NA,223,
2006,11,8,0.791666667,whole ,137,NA,11.2,capelin,female,gravid,FA,fresh,NA,223,
2006,11,8,0.791666667,whole ,163,NA,19.8,capelin,male,,FA,fresh,NA,223,
2006,11,8,0.791666667,whole ,151,NA,13.3,capelin,female,spent,FA,snoutless,NA,223,
2006,11,8,0.791666667,whole ,130,NA,6,capelin,female,immature,FA,fresh,NA,223,
2006,11,8,0.791666667,whole ,163,NA,11.9,capelin,female,spent,BB,fresh,NA,223,
2006,11,8,0.791666667,whole ,145,NA,9.5,capelin,female,spent,BB,fresh,NA,223,
2006,11,8,0.791666667,whole ,156,NA,10.8,capelin,female,spent,FA,fresh,NA,223,
2006,11,8,0.791666667,whole ,134,NA,6.8,capelin,female,spent,BA,fresh,NA,223,
2006,11,8,0.791666667,whole ,126,NA,5.6,capelin,unknown,immature,BA,fresh,NA,223,
2006,8,8,N/A,whole ,162,NA,13.5,capelin,female,spent,FA,NA,NA,220,
2006,8,8,N/A,whole ,129,NA,6.1,capelin,unknown,immature,BB,headless,NA,220,
2006,8,8,N/A,whole ,148,NA,6.8,capelin,female,spent,BB,mouthless,NA,220,
2006,8,8,N/A,whole ,142,NA,9.3,capelin,female,spent,BA,fresh,NA,220,
2006,8,8,N/A,whole ,127,NA,5.5,capelin,female,spent,FA,fresh,NA,220,
2006,8,8,N/A,whole ,142,NA,6.6,capelin,female,spent,BB,snoutless,NA,220,
2006,8,8,N/A,whole ,144,NA,7.9,capelin,female,spent,FA,fresh,NA,220,
2006,8,8,N/A,whole ,137,NA,9.2,capelin,female,spent,BB,headless,NA,220,
2006,8,8,N/A,whole ,152,NA,11.5,capelin,female,spent,BB,fresh,NA,220,
2006,7,8,N/A,whole ,146,NA,8.9,capelin,female,spent,BA,snoutless,NA,219,
2005,9,8,9:00-11:00,whole ,150,NA,NA,capelin,female,spent,BB,snoutless,NA,221,
2005,9,8,9:00-11:00,whole ,146,NA,NA,capelin,female,spent,FA,fresh,NA,221,
2005,9,8,9:00-11:00,whole ,135,NA,NA,capelin,female,spent,NA,snoutless,NA,221,
2005,9,8,12:00-12:30,whole ,157,NA,18.5,capelin,female,spent,BA,fresh,NA,221,
2005,9,8,12:00-12:30,whole ,158,NA,11.3,capelin,female,spent,BB,fresh,NA,221,
2005,9,8,12:00-12:30,whole ,145,NA,9,capelin,female,spent,BB,fresh,NA,221,
2005,9,8,12:00-12:30,whole ,135,NA,8,capelin,female,spent,BB,fresh,NA,221,
2005,9,8,12:00-12:30,whole ,148,NA,10,capelin,female,spent,BB,fresh,NA,221,
2005,9,8,12:00-12:30,whole ,149,NA,14.5,capelin,female,spent,BA,fresh,NA,221,
2005,9,8,12:00-12:30,whole ,130,NA,7.5,capelin,female,immature,BB,eyeless,NA,221,
2005,9,8,12:00-12:30,whole ,136,NA,7.5,capelin,female,spent,BB,fresh,NA,221,
2005,9,8,12:00-12:30,partial,NA,NA,NA,capelin,female,unknown,FB,NA,NA,221,
2005,9,8,12:00-12:30,whole ,130,NA,9.5,capelin,female,gravid,FA,fresh,NA,221,
2005,9,8,12:00-12:30,whole ,141,NA,9.5,capelin,female,spent,BA,snoutless,NA,221,
2005,9,8,12:00-12:30,whole ,145,NA,8.5,capelin,female,spent,BB,mouthless,NA,221,
2005,9,8,12:00-12:30,whole ,149,NA,8.5,capelin,female,spent,BB,mouthless,NA,221,
2005,9,8,12:00-12:30,whole ,107,NA,7,capelin,female,spent,BB,headless,NA,221,
2005,9,8,12:00-12:30,whole ,130,NA,7.5,capelin,female,spent,FB,mouthless,NA,221,
2005,9,8,0.666666667,whole ,141,NA,9.5,capelin,female,spent,FA,fresh,NA,221,
2005,9,8,0.666666667,whole ,142,NA,7,capelin,female,spent,BB,mouthless,NA,221,
2005,9,8,0.666666667,whole ,168,NA,14.1,capelin,female,spent,BA,fresh,NA,221,
2005,9,8,0.666666667,whole ,149,NA,14.6,capelin,female,spent,FA,snoutless,NA,221,
2005,9,8,0.666666667,whole ,159,NA,16,capelin,female,spent,FA,snoutless,NA,221,
2005,9,8,0.666666667,whole ,143,NA,9.1,capelin,female,spent,BB,fresh,NA,221,
2005,9,8,0.666666667,whole ,144,NA,8.5,capelin,female,spent,FA,fresh,NA,221,
2005,9,8,0.666666667,whole ,145,NA,8.2,capelin,female,spent,FA,fresh,NA,221,
2005,9,8,0.666666667,whole ,152,NA,13,capelin,female,spent,FA,fresh,NA,221,
2005,9,8,0.666666667,whole ,139,NA,7,capelin,female,spent,BB,snoutless,NA,221,
2005,9,8,0.666666667,whole ,128,NA,9,capelin,female,spent,FA,fresh,NA,221,
2005,9,8,0.666666667,whole ,136,NA,6.5,capelin,female,spent,FA,fresh,NA,221,
2005,8,8,11:00-12:15,whole ,145,NA,8,capelin,female,spent,BA,headless,NA,220,
2005,8,8,11:00-12:15,whole ,151,NA,12.5,capelin,female,unknown,BA,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,101,NA,3.5,capelin,unknown,immature,NA,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,135,NA,9.5,capelin,female,unknown,FA,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,150,NA,11.5,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,140,NA,10,capelin,female,spent,FB,snoutless,NA,220,
2005,8,8,11:00-12:15,whole ,131,NA,7,capelin,female,gravid,BB,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,142,NA,9,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,132,NA,7.5,capelin,female,unknown,BB,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,145,NA,12.5,capelin,female,spent,FA,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,150,NA,10.5,capelin,female,spent,BB,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,160,NA,12.5,capelin,female,spent,BA,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,140,NA,9.5,capelin,female,spent,BB,headless,NA,220,
2005,8,8,11:00-12:15,whole ,111,NA,7,capelin,female,unknown,BB,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,132,NA,9,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,125,NA,5,capelin,female,spent,BA,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,142,NA,7.5,capelin,female,spent,BB,snoutless,NA,220,
2005,8,8,11:00-12:15,whole ,130,NA,7,capelin,female,unknown,BB,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,131,NA,7,capelin,female,spent,BB,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,139,NA,7.5,capelin,female,spent,BB,snoutless,NA,220,
2005,8,8,11:00-12:15,whole ,139,NA,7.5,capelin,female,spent,BA,headless,NA,220,
2005,8,8,11:00-12:15,whole ,125,NA,5.5,capelin,female,unknown,BB,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,143,NA,8.5,capelin,female,spent,FA,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,124,NA,6.5,capelin,female,unknown,FA,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,154,NA,14,capelin,female,spent,FA,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,153,NA,12.5,capelin,female,unknown,FA,snoutless,NA,220,
2005,8,8,11:00-12:15,whole ,160,NA,9.3,capelin,female,gravid,FA,eyeless,NA,220,
2005,8,8,11:00-12:15,whole ,141,NA,9.2,capelin,female,spent,FA,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,55,NA,6,capelin,female,spent,BB,headless,NA,220,
2005,8,8,11:00-12:15,whole ,116,NA,5,capelin,female,unknown,BB,headless,NA,220,
2005,8,8,11:00-12:15,whole ,128,NA,5.5,capelin,female,spent,BB,headless,NA,220,
2005,8,8,11:00-12:15,whole ,160,NA,13.5,capelin,female,spent,BA,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,130,NA,6,capelin,female,spent,FA,snoutless,NA,220,
2005,8,8,11:00-12:15,whole ,147,NA,9.5,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,150,NA,8.5,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,11:00-12:15,whole ,150,NA,9.5,capelin,female,spent,BB,snoutless,NA,220,
2005,8,8,11:00-12:15,whole ,145,NA,8,capelin,female,spent,BA,fresh,NA,220,
2005,8,8,13:36-14:30,whole ,146,NA,11.8,capelin,female,spent,BA,fresh,NA,220,
2005,8,8,13:36-14:30,whole ,167,NA,13.5,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,13:36-14:30,whole ,153,NA,14,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,13:36-14:30,whole ,146,NA,10.5,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,13:36-14:30,whole ,131,NA,8.5,capelin,female,spent,BB,fresh,NA,220,
2005,8,8,13:36-14:30,whole ,144,NA,7.5,capelin,female,spent,FA,fresh,NA,220,
2005,8,8,13:36-14:30,whole ,141,NA,8,capelin,female,spent,BB,snoutless,NA,220,
2005,3,8,5:30-6:30,whole ,162,NA,11.7,capelin,female,immature,FA,snoutless,NA,215,
2005,3,8,5:30-6:30,whole ,165,NA,12.1,capelin,female,immature,BA,snoutless,NA,215,
2005,3,8,5:30-6:30,whole ,156,NA,12,capelin,female,immature,BA,snoutless,NA,215,
2005,3,8,5:30-6:30,whole ,132,NA,7,capelin,female,spent,BA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,176,NA,13.5,capelin,female,spent,BA,eyeless,NA,215,
2005,3,8,5:30-6:30,whole ,155,NA,9.7,capelin,female,immature,BA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,158,NA,10.4,capelin,female,immature,FA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,151,NA,10.6,capelin,female,spent,BA,headless,NA,215,
2005,3,8,5:30-6:30,whole ,168,NA,12.5,capelin,female,spent,FA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,148,NA,9.5,capelin,female,spent,BA,snoutless,NA,215,
2005,3,8,5:30-6:30,whole ,173,NA,12.5,capelin,female,spent,BA,eyeless,NA,215,
2005,3,8,5:30-6:30,whole ,171,NA,19.5,capelin,male,unknown,BA,mouthless,NA,215,
2005,3,8,5:30-6:30,whole ,166,NA,15.3,capelin,female,spent,FA,eyeless,NA,215,
2005,3,8,5:30-6:30,whole ,147,NA,12.5,capelin,female,spent,BA,snoutless ,NA,215,
2005,3,8,5:30-6:30,partial,NA,NA,NA,capelin,female,spent,NA,headless,NA,215,
2005,3,8,5:30-6:30,whole ,141,NA,9,capelin,female,spent,NA,snoutless,NA,215,
2005,3,8,5:30-6:30,whole ,111,NA,4.6,capelin,female,immature,BA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,145,NA,10.5,capelin,female,spent,FA,headless,NA,215,
2005,3,8,5:30-6:30,whole ,119,NA,6.4,capelin,female,immature,BA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,146,NA,10,capelin,female,spent,FA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,128,NA,13.5,capelin,female,spent,NA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,156,NA,9.5,capelin,female,unknown,BA,snoutless,NA,215,
2005,3,8,5:30-6:30,whole ,151,NA,13,capelin,female,unknown,FA,headless,NA,215,
2005,3,8,5:30-6:30,whole ,145,NA,9.5,capelin,female,unknown,BA,fresh,NA,215,
2005,3,8,5:30-6:30,whole ,133,NA,7,capelin,female,unknown,FA,snoutless,NA,215,
2005,2,8,18:00-19:00,whole ,138,NA,9,capelin,female,unknown,BA,fresh,NA,214,
2005,2,8,18:00-19:00,whole ,NA,NA,12,capelin,female,spent,BA,headless,NA,214,
2005,2,8,18:00-19:00,whole ,156,NA,15.3,capelin,female,gravid,BA,snoutless,NA,214,
2005,2,8,18:00-19:00,partial,NA,NA,NA,capelin,male,unknown,NA,NA,NA,214,
2005,2,8,18:00-19:00,whole ,146,NA,11,capelin,male,immature,BB,fresh,NA,214,
2005,2,8,18:00-19:00,whole ,139,NA,8.4,capelin,male,unknown,NA,fresh,NA,214,
2005,2,8,18:00-19:00,whole ,137,NA,12.1,capelin,female,gravid,BA,snoutless,NA,214,
2005,2,8,18:00-19:00,whole ,135,NA,11,capelin,female,spent,FA,eyeless,NA,214,
2005,2,8,18:00-19:00,whole ,157,NA,13.2,capelin,female,spent,BA,fresh,NA,214,
2005,2,8,18:00-19:00,partial,NA,NA,NA,capelin,unknown,unknown,FA,NA,NA,214,
2005,2,8,18:00-19:00,whole ,152,NA,16.1,capelin,female,spent,FA,headless,NA,214,
2004,2,8,N/A,whole ,130,NA,10,capelin,female,gravid,NA,fresh,NA,215,
2004,2,8,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,215,
2004,2,8,N/A,whole ,126,NA,7,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,whole ,139,NA,8,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,whole ,113,NA,7,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,whole ,114,NA,7,capelin,female,gravid,NA,headless,NA,215,
2004,2,8,N/A,whole ,149,NA,10.5,capelin,female,spent,FB,snoutless,NA,215,
2004,2,8,N/A,whole ,131,NA,9,capelin,female,spent,NA,headless,NA,215,
2004,2,8,N/A,whole ,124,NA,9,capelin,female,spent,FA,fresh,NA,215,
2004,2,8,N/A,whole ,137,NA,11,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,whole ,132,NA,9,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,whole ,134,NA,8,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,whole ,151,NA,14.5,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,whole ,126,NA,10,capelin,female,gravid,BB,fresh,NA,215,
2004,2,8,N/A,whole ,141,NA,12.2,capelin,female,gravid,FA,headless,NA,215,
2004,2,8,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,215,
2004,2,8,N/A,whole ,121,NA,8,capelin,female,spent,NA,headless,NA,215,
2004,2,8,N/A,whole ,133,NA,7.5,capelin,female,gravid,BA,headless,NA,215,
2004,2,8,N/A,whole ,136,NA,7.5,capelin,female,spent,FA,headless,NA,215,
2004,2,8,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,215,
2004,2,8,N/A,whole ,131,NA,6.8,capelin,female,gravid,BA,headless,NA,215,
2004,1,8,0.5,whole ,160,NA,19,capelin,female,spent,FA,fresh,NA,214,
2004,1,8,0.5,whole ,156,NA,16.2,capelin,female,spent,BA,fresh,NA,214,
2004,1,8,0.5,whole ,133,NA,10,capelin,female,spent,FA,fresh,NA,214,
2004,1,8,0.5,whole ,139,NA,12,capelin,female,spent,FA,fresh,NA,214,
2004,1,8,0.5,whole ,137,NA,13.5,capelin,female,gravid,BA,fresh,NA,214,
2004,1,8,0.5,whole ,141,NA,13,capelin,female,spent,FA,snoutless,NA,214,
2004,1,8,0.5,whole ,137,NA,10.8,capelin,female,spent,FA,fresh,NA,214,
2004,1,8,0.5,whole ,150,NA,14,capelin,female,spent,BB,fresh,NA,214,
2004,1,8,0.5,whole ,142,NA,10.2,capelin,female,spent,BB,mouthless,NA,214,
2004,1,8,0.5,whole ,144,NA,10.5,capelin,female,spent,BA,headless,NA,214,
2004,1,8,0.5,whole ,145,NA,15,capelin,female,spent,FA,fresh,NA,214,
2004,1,8,0.5,whole ,162,NA,14.5,capelin,female,spent,NA,fresh,NA,214,
2004,1,8,0.5,whole ,151,NA,12,capelin,female,spent,BA,fresh,NA,214,
2004,1,8,0.5,whole ,134,NA,9,capelin,female,gravid,FA,fresh,NA,214,
2004,1,8,0.5,whole ,140,NA,10.8,capelin,female,gravid,BB,headless,NA,214,
2004,1,8,0.5,whole ,143,NA,11.5,capelin,female,spent,FA,snoutless,NA,214,
2004,1,8,0.5,whole ,139,NA,9.4,capelin,female,gravid,FB,eyeless,NA,214,
2004,1,8,0.5,whole ,116,NA,6.5,capelin,female,spent,BB,fresh,NA,214,
2004,1,8,0.5,whole ,144,NA,12,capelin,female,spent,FA,headless,NA,214,
2004,1,8,0.5,whole ,122,NA,6.5,capelin,female,gravid,FA,headless,NA,214,
2004,1,8,0.5,whole ,122,NA,10,capelin,female,gravid,FA,headless,NA,214,
2004,1,8,0.5,whole ,146,NA,11,capelin,female,spent,FA,headless,NA,214,
2004,1,8,0.5,whole ,140,NA,9.8,capelin,female,spent,FA,headless,NA,214,
2004,1,8,0.5,whole ,135,NA,11.5,capelin,female,spent,FA,headless,NA,214,
2004,31,7,N/A,whole ,138,NA,12.2,capelin,female,spent,BB,fresh,NA,213,
2004,31,7,N/A,whole ,145,NA,11.8,capelin,female,spent,BA,fresh,NA,213,
2004,31,7,N/A,whole ,162,NA,15,capelin,female,spent,BA,snoutless,NA,213,
2004,31,7,N/A,whole ,138,NA,11.5,capelin,female,spent,BA,fresh,NA,213,
2004,31,7,N/A,whole ,150,NA,19.5,capelin,female,spent,BA,fresh,NA,213,
2004,31,7,N/A,whole ,140,NA,14,capelin,female,gravid,FA,fresh,NA,213,
2004,31,7,N/A,whole ,134,NA,9,capelin,female,gravid,BB,fresh,NA,213,
2004,31,7,N/A,whole ,133,NA,8.5,capelin,female,spent,BA,fresh,NA,213,
2004,31,7,N/A,whole ,132,NA,9.6,capelin,female,spent,FA,fresh,NA,213,
2004,31,7,N/A,whole ,155,NA,15,capelin,female,spent,FA,snoutless,NA,213,
2004,31,7,N/A,whole ,157,NA,16,capelin,female,spent,FA,fresh,NA,213,
2004,31,7,N/A,whole ,154,NA,17.5,capelin,female,spent,FA,fresh,NA,213,
2004,31,7,N/A,whole ,141,NA,12.5,capelin,female,spent,FA,fresh,NA,213,
2004,31,7,N/A,whole ,141,NA,11.6,capelin,female,spent,FB,fresh,NA,213,
2004,31,7,N/A,whole ,142,NA,11,capelin,female,gravid,BA,mouthless,NA,213,
2004,31,7,N/A,whole ,126,NA,7.5,capelin,female,gravid,BB,headless,NA,213,
2004,31,7,N/A,whole ,136,NA,10,capelin,female,spent,FA,fresh,NA,213,
2004,31,7,N/A,whole ,132,NA,9.8,capelin,female,spent,BB,fresh,NA,213,
2004,31,7,N/A,whole ,150,NA,10.4,capelin,female,gravid,FB,fresh,NA,213,
2004,31,7,N/A,whole ,139,NA,9.2,capelin,female,gravid,FA,snoutless,NA,213,
2004,31,7,N/A,whole ,120,NA,8.5,capelin,female,gravid,FA,snoutless,NA,213,
2004,31,7,N/A,whole ,145,NA,11.5,capelin,female,gravid,FA,headless,NA,213,
2004,31,7,N/A,whole ,142,NA,8.6,capelin,female,spent,FA,headless,NA,213,
2004,31,7,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,fresh,NA,213,
2004,31,7,N/A,whole ,141,NA,12.5,capelin,female,gravid,FA,headless,NA,213,
2004,31,7,N/A,whole ,140,NA,12.5,capelin,female,spent,FB,fresh,NA,213,
2004,30,7,N/A,whole ,129,NA,17,alligator fish,NA,NA,FA,fresh,NA,212,
2004,30,7,N/A,whole ,143,NA,10,capelin,female,spent,FA,headless,NA,212,
2004,30,7,N/A,whole ,140,NA,11.2,capelin,female,spent,FA,headless,NA,212,
2004,30,7,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,212,
2004,30,7,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,212,
2004,30,7,N/A,whole ,141,NA,14,capelin,female,gravid,BA,fresh,NA,212,
2004,30,7,N/A,whole ,152,NA,10,capelin,female,spent,FA,eyeless,NA,212,
2004,30,7,N/A,whole ,130,NA,14,capelin,female,unknown,FA,mouthless,NA,212,
2004,30,7,N/A,whole ,137,NA,11.8,capelin,female,spent,FB,headless,NA,212,
2004,30,7,N/A,whole ,141,NA,12,capelin,female,gravid,FA,snoutless,NA,212,
2004,30,7,N/A,whole ,159,NA,18.4,capelin,female,gravid,NA,eyeless,NA,212,
2004,30,7,N/A,whole ,130,NA,10.8,capelin,female,spent,BA,headless,NA,212,
2004,30,7,N/A,whole ,146,NA,13,capelin,female,gravid,FA,snoutless,NA,212,
2004,30,7,N/A,whole ,157,NA,14.2,capelin,female,gravid,FA,snoutless,NA,212,
2004,30,7,N/A,whole ,125,NA,8.5,capelin,female,spent,FA,fresh,NA,212,
2004,30,7,N/A,whole ,131,NA,12,capelin,female,gravid,BA,headless,NA,212,
2004,30,7,N/A,whole ,161,NA,16.4,capelin,female,spent,FA,eyeless,NA,212,
2004,30,7,N/A,whole ,140,NA,10.2,capelin,female,gravid,BB,snoutless,NA,212,
2004,30,7,N/A,whole ,129,NA,11.5,capelin,female,spent,BA,fresh,NA,212,
2004,30,7,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,212,
2004,30,7,N/A,whole ,151,NA,13.2,capelin,female,spent,FA,fresh,NA,212,
2004,30,7,N/A,whole ,164,NA,19.4,capelin,female,spent,BA,fresh,NA,212,
2004,30,7,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,212,
2004,30,7,N/A,whole ,146,NA,13.5,capelin,female,spent,BB,snoutless,NA,212,
2004,30,7,N/A,whole ,139,NA,11,capelin,female,gravid,NA,headless,NA,212,
2004,30,7,N/A,whole ,143,NA,11.2,capelin,female,spent,FA,fresh,NA,212,
2004,29,7,0.604166667,whole ,161,NA,13.2,capelin,female,gravid,FA,headless,NA,211,
2004,29,7,0.604166667,whole ,123,NA,9.5,capelin,female,gravid,FA,mouthless,NA,211,
2004,29,7,0.604166667,whole ,150,NA,14,capelin,female,gravid,FA,mouthless,NA,211,
2004,29,7,0.604166667,whole ,143,NA,12,capelin,female,gravid,FA,fresh,NA,211,
